Project ID,Milestone,Schedule Category,Dates
17EEPD004/19EEPDD09,Letter of Award (Consultant),Baseline,18/06/2018
17EEPD004/19EEPDD09,Letter of Award (Consultant),Capex,18/06/2018
17EEPD004/19EEPDD09,Letter of Award (Consultant),Actual,18/06/2018
17EEPD004/19EEPDD09,Letter of Award (Contractor),Baseline,08/07/2020
17EEPD004/19EEPDD09,Letter of Award (Contractor),Capex,08/07/2020
17EEPD004/19EEPDD09,Letter of Award (Contractor),Actual,08/07/2020
17EEPD004/19EEPDD09,Site Handing Over,Baseline,16/08/2020
17EEPD004/19EEPDD09,Site Handing Over,Capex,16/08/2020
17EEPD004/19EEPDD09,Site Handing Over,Actual,16/08/2020
17EEPD004/19EEPDD09,T&C / Energisation,Baseline,15/05/2022
17EEPD004/19EEPDD09,T&C / Energisation,Capex,15/05/2022
17EEPD004/19EEPDD09,T&C / Energisation,Actual,15/05/2022
17EEPD004/19EEPDD09,Project Completion,Baseline,15/05/2023
17EEPD004/19EEPDD09,Project Completion,Capex,31/12/2023
19EEPDD11/17EEPD013,Letter of Award (Consultant),Baseline,24/06/2018
19EEPDD11/17EEPD013,Letter of Award (Consultant),Capex,24/06/2018
19EEPDD11/17EEPD013,Letter of Award (Consultant),Actual,24/06/2018
19EEPDD11/17EEPD013,Detail Design Approval,Baseline,21/11/2018
19EEPDD11/17EEPD013,Detail Design Approval,Capex,21/11/2018
19EEPDD11/17EEPD013,Detail Design Approval,Actual,21/11/2018
19EEPDD11/17EEPD013,CR approval (Contractor),Baseline,16/08/2022
19EEPDD11/17EEPD013,CR approval (Contractor),Capex,16/08/2022
19EEPDD11/17EEPD013,CR approval (Contractor),Actual,16/08/2022
19EEPDD11/17EEPD013,Completion of Technical evaluation (Contractor),Baseline,14/11/2022
19EEPDD11/17EEPD013,Completion of Technical evaluation (Contractor),Capex,14/11/2022
19EEPDD11/17EEPD013,Completion of Technical evaluation (Contractor),Actual,14/11/2022
19EEPDD11/17EEPD013,Letter of Award (Contractor),Baseline,04/05/2023
19EEPDD11/17EEPD013,Letter of Award (Contractor),Capex,13/05/2023
19EEPDD11/17EEPD013,Letter of Award (Contractor),Actual,13/05/2023
19EEPDD11/17EEPD013,Site Handing Over,Baseline,19/05/2023
19EEPDD11/17EEPD013,Site Handing Over,Capex,21/05/2023
19EEPDD11/17EEPD013,Site Handing Over,Actual,21/05/2023
19EEPDD11/17EEPD013,T&C / Energisation,Baseline,04/08/2024
19EEPDD11/17EEPD013,T&C / Energisation,Capex,21/08/2024
19EEPDD11/17EEPD013,Project Completion,Baseline,04/08/2025
19EEPDD11/17EEPD013,Project Completion,Capex,21/08/2025
19EEPDD16,Letter of Award (Contractor),Baseline,15/09/2019
19EEPDD16,Letter of Award (Contractor),Capex,06/05/2020
19EEPDD16,Letter of Award (Contractor),Actual,06/05/2020
19EEPDD16,Site Handing Over,Baseline,15/09/2019
19EEPDD16,Site Handing Over,Capex,29/11/2020
19EEPDD16,Site Handing Over,Actual,29/11/2020
19EEPDD16,T&C / Energisation,Baseline,15/01/2020
19EEPDD16,T&C / Energisation,Capex,28/02/2021
19EEPDD16,T&C / Energisation,Actual,28/02/2021
19EEPDD16,Project Completion,Baseline,15/01/2021
19EEPDD16,Project Completion,Capex,31/12/2023
20EAPDD04,CR approval (Contractor),Baseline,11/02/2021
20EAPDD04,CR approval (Contractor),Capex,11/09/2021
20EAPDD04,CR approval (Contractor),Actual,11/09/2021
20EAPDD04,Completion of Technical evaluation (Contractor),Baseline,12/03/2021
20EAPDD04,Completion of Technical evaluation (Contractor),Capex,21/12/2022
20EAPDD04,Completion of Technical evaluation (Contractor),Actual,21/12/2022
20EAPDD04,Letter of Award (Contractor),Baseline,01/04/2021
20EAPDD04,Letter of Award (Contractor),Capex,10/04/2023
20EAPDD04,Letter of Award (Contractor),Actual,10/04/2023
20EAPDD04,Site Handing Over,Baseline,16/04/2021
20EAPDD04,Site Handing Over,Capex,08/05/2023
20EAPDD04,Site Handing Over,Actual,08/05/2023
20EAPDD04,T&C / Energisation,Baseline,30/03/2023
20EAPDD04,T&C / Energisation,Capex,08/05/2025
20EAPDD04,Project Completion,Baseline,30/03/2024
20EAPDD04,Project Completion,Capex,08/05/2026
20EASIDDE01,CR approval (Contractor),Baseline,11/11/2020
20EASIDDE01,CR approval (Contractor),Capex,11/11/2020
20EASIDDE01,CR approval (Contractor),Actual,11/11/2020
20EASIDDE01,Completion of Technical evaluation (Contractor),Baseline,10/12/2020
20EASIDDE01,Completion of Technical evaluation (Contractor),Capex,10/12/2020
20EASIDDE01,Completion of Technical evaluation (Contractor),Actual,10/12/2020
20EASIDDE01,Letter of Award (Contractor),Baseline,15/10/2020
20EASIDDE01,Letter of Award (Contractor),Capex,11/01/2021
20EASIDDE01,Letter of Award (Contractor),Actual,11/01/2021
20EASIDDE01,Site Handing Over,Baseline,15/10/2020
20EASIDDE01,Site Handing Over,Capex,25/01/2021
20EASIDDE01,Site Handing Over,Actual,25/01/2021
20EASIDDE01,T&C / Energisation,Baseline,15/01/2021
20EASIDDE01,T&C / Energisation,Capex,24/10/2022
20EASIDDE01,T&C / Energisation,Actual,24/10/2022
20EASIDDE01,Project Completion,Baseline,15/01/2022
20EASIDDE01,Project Completion,Capex,31/12/2023
21EAPDD02,Business Case Approval,Baseline,21/08/2020
21EAPDD02,Business Case Approval,Capex,21/08/2020
21EAPDD02,Business Case Approval,Actual,21/08/2020
21EAPDD02,Detail Design Approval,Baseline,21/04/2021
21EAPDD02,Detail Design Approval,Capex,21/04/2021
21EAPDD02,Detail Design Approval,Actual,21/04/2021
21EAPDD02,CR approval (Contractor),Baseline,21/06/2021
21EAPDD02,CR approval (Contractor),Capex,07/07/2022
21EAPDD02,CR approval (Contractor),Actual,07/07/2022
21EAPDD02,Completion of Technical evaluation (Contractor),Baseline,11/01/2022
21EAPDD02,Completion of Technical evaluation (Contractor),Capex,06/10/2022
21EAPDD02,Completion of Technical evaluation (Contractor),Actual,06/10/2022
21EAPDD02,Letter of Award (Contractor),Baseline,11/01/2022
21EAPDD02,Letter of Award (Contractor),Capex,28/03/2023
21EAPDD02,Letter of Award (Contractor),Actual,28/03/2023
21EAPDD02,Site Handing Over,Baseline,26/01/2022
21EAPDD02,Site Handing Over,Capex,27/04/2023
21EAPDD02,Site Handing Over,Actual,27/04/2023
21EAPDD02,T&C / Energisation,Baseline,26/01/2024
21EAPDD02,T&C / Energisation,Capex,27/04/2025
21EAPDD02,Project Completion,Baseline,26/01/2025
21EAPDD02,Project Completion,Capex,27/04/2026
22EASIDDI02 (2),Business Case Approval,Baseline,17/10/2021
22EASIDDI02 (2),Business Case Approval,Capex,17/10/2021
22EASIDDI02 (2),Business Case Approval,Actual,17/10/2021
22EASIDDI02 (2),CR approval (Contractor),Baseline,10/12/2021
22EASIDDI02 (2),CR approval (Contractor),Capex,07/01/2022
22EASIDDI02 (2),CR approval (Contractor),Actual,07/01/2022
22EASIDDI02 (2),Completion of Technical evaluation (Contractor),Baseline,30/12/2021
22EASIDDI02 (2),Completion of Technical evaluation (Contractor),Capex,30/01/2022
22EASIDDI02 (2),Completion of Technical evaluation (Contractor),Actual,30/01/2022
22EASIDDI02 (2),Letter of Award (Contractor),Baseline,30/12/2021
22EASIDDI02 (2),Letter of Award (Contractor),Capex,08/02/2022
22EASIDDI02 (2),Letter of Award (Contractor),Actual,08/02/2022
22EASIDDI02 (2),Site Handing Over,Baseline,30/12/2021
22EASIDDI02 (2),Site Handing Over,Capex,14/03/2022
22EASIDDI02 (2),Site Handing Over,Actual,14/03/2022
22EASIDDI02 (2),T&C / Energisation,Baseline,30/05/2022
22EASIDDI02 (2),T&C / Energisation,Capex,13/08/2022
22EASIDDI02 (2),T&C / Energisation,Actual,13/08/2022
22EASIDDI02 (2),Project Completion,Baseline,30/05/2023
22EASIDDI02 (2),Project Completion,Capex,31/03/2024
22EASIDDI03,Business Case Approval,Baseline,01/09/2021
22EASIDDI03,Business Case Approval,Capex,23/05/2023
22EASIDDI03,Business Case Approval,Actual,23/05/2023
22EASIDDI03,CR approval (Contractor),Baseline,16/09/2021
22EASIDDI03,CR approval (Contractor),Capex,12/06/2023
22EASIDDI03,CR approval (Contractor),Actual,12/06/2023
22EASIDDI03,Completion of Technical evaluation (Contractor),Baseline,01/10/2021
22EASIDDI03,Completion of Technical evaluation (Contractor),Capex,12/08/2023
22EASIDDI03,Completion of Technical evaluation (Contractor),Actual,12/08/2023
22EASIDDI03,Letter of Award (Contractor),Baseline,01/02/2022
22EASIDDI03,Letter of Award (Contractor),Capex,08/09/2023
22EASIDDI03,Letter of Award (Contractor),Actual,08/09/2023
22EASIDDI03,Site Handing Over,Baseline,16/02/2022
22EASIDDI03,Site Handing Over,Capex,29/09/2023
22EASIDDI03,Site Handing Over,Actual,29/09/2023
22EASIDDI03,T&C / Energisation,Baseline,01/08/2022
22EASIDDI03,T&C / Energisation,Capex,28/03/2024
22EASIDDI03,Project Completion,Baseline,01/08/2023
22EASIDDI03,Project Completion,Capex,28/03/2025
23EASIDDI11,Business Need,Baseline,05/10/2022
23EASIDDI11,Business Need,Capex,05/12/2022
23EASIDDI11,Business Need,Actual,05/12/2022
23EASIDDI11,Business Case Approval,Baseline,15/11/2022
23EASIDDI11,Business Case Approval,Capex,15/01/2023
23EASIDDI11,Business Case Approval,Actual,15/01/2023
23EASIDDI11,CR approval (Consultant),Baseline,15/12/2022
23EASIDDI11,CR approval (Consultant),Capex,25/01/2023
23EASIDDI11,CR approval (Consultant),Actual,25/01/2023
23EASIDDI11,Letter of Award (Consultant),Baseline,15/05/2023
23EASIDDI11,Letter of Award (Consultant),Capex,06/07/2023
23EASIDDI11,Letter of Award (Consultant),Actual,06/07/2023
23EASIDDI11,Detail Design Approval,Baseline,15/01/2023
23EASIDDI11,Detail Design Approval,Capex,25/01/2023
23EASIDDI11,Detail Design Approval,Actual,25/01/2023
23EASIDDI11,CR approval (Contractor),Baseline,15/12/2022
23EASIDDI11,CR approval (Contractor),Capex,25/01/2023
23EASIDDI11,CR approval (Contractor),Actual,25/01/2023
23EASIDDI11,Completion of Technical evaluation (Contractor),Baseline,15/05/2023
23EASIDDI11,Completion of Technical evaluation (Contractor),Capex,01/05/2023
23EASIDDI11,Completion of Technical evaluation (Contractor),Actual,01/05/2023
23EASIDDI11,Letter of Award (Contractor),Baseline,01/06/2023
23EASIDDI11,Letter of Award (Contractor),Capex,19/06/2023
23EASIDDI11,Letter of Award (Contractor),Actual,19/06/2023
23EASIDDI11,Site Handing Over,Baseline,16/06/2023
23EASIDDI11,Site Handing Over,Capex,10/07/2023
23EASIDDI11,Site Handing Over,Actual,10/07/2023
23EASIDDI11,T&C / Energisation,Baseline,01/09/2024
23EASIDDI11,T&C / Energisation,Capex,10/10/2024
23EASIDDI11,Project Completion,Baseline,01/09/2025
23EASIDDI11,Project Completion,Capex,10/10/2025
23ECPDDI002,Business Case Approval,Baseline,11/04/2023
23ECPDDI002,Business Case Approval,Capex,25/05/2023
23ECPDDI002,Business Case Approval,Actual,25/05/2023
23ECPDDI002,Detail Design Approval,Baseline,18/04/2023
23ECPDDI002,Detail Design Approval,Capex,29/05/2023
23ECPDDI002,Detail Design Approval,Actual,29/05/2023
23ECPDDI002,CR approval (Contractor),Baseline,03/05/2023
23ECPDDI002,CR approval (Contractor),Capex,13/06/2023
23ECPDDI002,CR approval (Contractor),Actual,13/06/2023
23ECPDDI002,Completion of Technical evaluation (Contractor),Baseline,27/06/2023
23ECPDDI002,Completion of Technical evaluation (Contractor),Capex,10/07/2023
23ECPDDI002,Completion of Technical evaluation (Contractor),Actual,10/07/2023
23ECPDDI002,Letter of Award (Contractor),Baseline,11/07/2023
23ECPDDI002,Letter of Award (Contractor),Capex,25/07/2023
23ECPDDI002,Letter of Award (Contractor),Actual,25/07/2023
23ECPDDI002,Site Handing Over,Baseline,16/07/2023
23ECPDDI002,Site Handing Over,Capex,16/08/2023
23ECPDDI002,Site Handing Over,Actual,16/08/2023
23ECPDDI002,T&C / Energisation,Baseline,12/10/2023
23ECPDDI002,T&C / Energisation,Capex,16/11/2023
23ECPDDI002,Project Completion,Baseline,12/10/2028
23ECPDDI002,Project Completion,Capex,16/11/2028
23EASIDN01,Business Need,Baseline,25/07/2022
23EASIDN01,Business Need,Capex,25/07/2022
23EASIDN01,Business Need,Actual,25/07/2022
23EASIDN01,Business Case Approval,Baseline,31/12/2022
23EASIDN01,Business Case Approval,Capex,31/01/2023
23EASIDN01,Business Case Approval,Actual,31/01/2023
23EASIDN01,CR approval (Consultant),Baseline,03/04/2023
23EASIDN01,CR approval (Consultant),Capex,16/05/2023
23EASIDN01,CR approval (Consultant),Actual,16/05/2023
23EASIDN01,Letter of Award (Consultant),Baseline,30/09/2023
23EASIDN01,Letter of Award (Consultant),Capex,12/11/2023
23EASIDN01,Letter of Award (Consultant),Actual,30/09/2023
23EASIDN01,Detail Design Approval,Baseline,30/09/2024
23EASIDN01,Detail Design Approval,Capex,12/11/2024
23EASIDN01,CR approval (Contractor),Baseline,30/11/2024
23EASIDN01,CR approval (Contractor),Capex,12/01/2025
23EASIDN01,Completion of Technical evaluation (Contractor),Baseline,30/01/2025
23EASIDN01,Completion of Technical evaluation (Contractor),Capex,12/03/2025
23EASIDN01,Letter of Award (Contractor),Baseline,30/03/2025
23EASIDN01,Letter of Award (Contractor),Capex,12/05/2025
23EASIDN01,Site Handing Over,Baseline,14/04/2025
23EASIDN01,Site Handing Over,Capex,12/06/2025
23EASIDN01,T&C / Energisation,Baseline,30/09/2026
23EASIDN01,T&C / Energisation,Capex,12/12/2026
23EASIDN01,Project Completion,Baseline,30/09/2027
23EASIDN01,Project Completion,Capex,12/12/2027
23EASIDDI01,Business Need,Baseline,11/12/2022
23EASIDDI01,Business Need,Capex,11/12/2022
23EASIDDI01,Business Need,Actual,11/12/2022
23EASIDDI01,Business Case Approval,Baseline,26/09/2023
23EASIDDI01,Business Case Approval,Capex,26/01/2023
23EASIDDI01,Business Case Approval,Actual,26/01/2023
23EASIDDI01,CR approval (Consultant),Baseline,26/09/2023
23EASIDDI01,CR approval (Consultant),Capex,07/09/2023
23EASIDDI01,CR approval (Consultant),Actual,07/09/2023
23EASIDDI01,Letter of Award (Consultant),Baseline,01/03/2024
23EASIDDI01,Letter of Award (Consultant),Capex,01/03/2024
23EASIDDI01,Letter of Award (Consultant),Actual,07/09/2023
23EASIDDI01,CR approval (Contractor),Baseline,26/09/2023
23EASIDDI01,CR approval (Contractor),Capex,07/09/2023
23EASIDDI01,CR approval (Contractor),Actual,07/09/2023
23EASIDDI01,Completion of Technical evaluation (Contractor),Baseline,01/01/2024
23EASIDDI01,Completion of Technical evaluation (Contractor),Capex,01/01/2024
23EASIDDI01,Letter of Award (Contractor),Baseline,01/03/2024
23EASIDDI01,Letter of Award (Contractor),Capex,01/03/2024
23EASIDDI01,Site Handing Over,Baseline,01/05/2024
23EASIDDI01,Site Handing Over,Capex,01/05/2024
23EASIDDI01,T&C / Energisation,Baseline,01/11/2026
23EASIDDI01,T&C / Energisation,Capex,01/11/2026
23EASIDDI01,Project Completion,Baseline,01/11/2027
23EASIDDI01,Project Completion,Capex,01/11/2027
D-P-09-AM09-MA (1),Letter of Award (Consultant),Baseline,20/04/2010
D-P-09-AM09-MA (1),Letter of Award (Consultant),Capex,20/04/2010
D-P-09-AM09-MA (1),Letter of Award (Consultant),Actual,20/04/2010
D-P-09-AM09-MA (1),Project Completion,Baseline,09/10/2021
D-P-09-AM09-MA (1),Project Completion,Capex,30/10/2023
D-P-09-AM09-MA (2),Letter of Award (Consultant),Baseline,20/04/2010
D-P-09-AM09-MA (2),Letter of Award (Consultant),Capex,20/04/2010
D-P-09-AM09-MA (2),Letter of Award (Consultant),Actual,20/04/2010
D-P-09-AM09-MA (2),Project Completion,Baseline,09/10/2021
D-P-09-AM09-MA (2),Project Completion,Capex,30/10/2023
14EEPD161 (2),CR approval (Consultant),Baseline,16/11/2021
14EEPD161 (2),CR approval (Consultant),Capex,16/11/2021
14EEPD161 (2),CR approval (Consultant),Actual,16/11/2021
14EEPD161 (2),Letter of Award (Consultant),Baseline,15/03/2022
14EEPD161 (2),Letter of Award (Consultant),Capex,03/04/2022
14EEPD161 (2),Letter of Award (Consultant),Actual,03/04/2022
14EEPD161 (2),Detail Design Approval,Baseline,03/07/2022
14EEPD161 (2),Detail Design Approval,Capex,31/12/2023
14EEPD161 (2),Project Completion,Baseline,31/12/2023
14EEPD161 (2),Project Completion,Capex,31/12/2023
23WNMDNI02,Business Case Approval,Baseline,09/01/2022
23WNMDNI02,Business Case Approval,Capex,09/01/2022
24ESGMNI01,Business Case Approval,Baseline,31/12/2023
24ESGMNI01,Business Case Approval,Capex,31/12/2023
24ESGMNI01,Detail Design Approval,Baseline,01/04/2024
24ESGMNI01,Detail Design Approval,Capex,01/04/2024
24ESGMNI01,CR approval (Contractor),Baseline,01/06/2024
24ESGMNI01,CR approval (Contractor),Capex,01/06/2024
24ESGMNI01,Completion of Technical evaluation (Contractor),Baseline,01/09/2024
24ESGMNI01,Completion of Technical evaluation (Contractor),Capex,01/09/2024
24ESGMNI01,Letter of Award (Contractor),Baseline,01/10/2024
24ESGMNI01,Letter of Award (Contractor),Capex,01/10/2024
24ESGMNI01,Site Handing Over,Baseline,15/10/2024
24ESGMNI01,Site Handing Over,Capex,15/10/2024
24ESGMNI01,T&C / Energisation,Baseline,01/10/2025
24ESGMNI01,T&C / Energisation,Capex,01/10/2025
24ESGMNI01,Project Completion,Baseline,01/10/2026
24ESGMNI01,Project Completion,Capex,01/10/2026
17WPD006,Business Need,Baseline,27/01/2018
17WPD006,Business Need,Capex,27/01/2018
17WPD006,Business Need,Actual,27/01/2018
17WPD006,Business Case Approval,Baseline,27/03/2018
17WPD006,Business Case Approval,Capex,27/03/2018
17WPD006,Business Case Approval,Actual,27/03/2018
17WPD006,CR approval (Consultant),Baseline,27/05/2018
17WPD006,CR approval (Consultant),Capex,27/05/2018
17WPD006,CR approval (Consultant),Actual,27/05/2018
17WPD006,Letter of Award (Consultant),Baseline,29/10/2018
17WPD006,Letter of Award (Consultant),Capex,29/10/2018
17WPD006,Letter of Award (Consultant),Actual,29/10/2018
17WPD006,Detail Design Approval,Baseline,12/04/2020
17WPD006,Detail Design Approval,Capex,20/05/2020
17WPD006,Detail Design Approval,Actual,20/05/2020
17WPD006,CR approval (Contractor),Baseline,15/08/2022
17WPD006,CR approval (Contractor),Capex,01/04/2024
17WPD006,Completion of Technical evaluation (Contractor),Baseline,27/09/2022
17WPD006,Completion of Technical evaluation (Contractor),Capex,30/06/2024
17WPD006,Letter of Award (Contractor),Baseline,27/10/2022
17WPD006,Letter of Award (Contractor),Capex,28/09/2024
17WPD006,Site Handing Over,Baseline,26/11/2022
17WPD006,Site Handing Over,Capex,28/10/2024
22EASIDDI09 (2),Business Need,Baseline,12/06/2021
22EASIDDI09 (2),Business Need,Capex,12/06/2021
22EASIDDI09 (2),Business Need,Actual,12/06/2021
22EASIDDI09 (2),Business Case Approval,Baseline,30/10/2021
22EASIDDI09 (2),Business Case Approval,Capex,31/03/2022
22EASIDDI09 (2),Business Case Approval,Actual,31/03/2022
22EASIDDI09 (2),CR approval (Consultant),Baseline,01/11/2021
22EASIDDI09 (2),CR approval (Consultant),Capex,19/05/2022
22EASIDDI09 (2),CR approval (Consultant),Actual,19/05/2022
22EASIDDI09 (2),Letter of Award (Consultant),Baseline,01/07/2022
22EASIDDI09 (2),Letter of Award (Consultant),Capex,27/10/2022
22EASIDDI09 (2),Letter of Award (Consultant),Actual,27/10/2022
22EASIDDI09 (2),Detail Design Approval,Baseline,01/11/2021
22EASIDDI09 (2),Detail Design Approval,Capex,01/06/2022
22EASIDDI09 (2),Detail Design Approval,Actual,01/06/2022
22EASIDDI09 (2),CR approval (Contractor),Baseline,01/07/2022
22EASIDDI09 (2),CR approval (Contractor),Capex,24/07/2022
22EASIDDI09 (2),CR approval (Contractor),Actual,24/07/2022
22EASIDDI09 (2),Completion of Technical evaluation (Contractor),Baseline,16/07/2022
